run_name,model,train_split,params,epochs,optimizer,scheduler,lr,weight_decay,activation,dropout,best_val_epoch,best_val_acc,best_val_error,best_val_loss,selected_weights,final_val_acc,final_val_loss,final_train_acc,final_train_loss,mean_epoch_time,mean_images_per_second,gpu_peak_memory_gb,train_time_seconds,uses_validation_for_selection,uses_test_during_training,official_test_evaluated,checkpoint_selection_split,history_csv,best_checkpoint,last_checkpoint,split_file
champion_w6_stageB,preact_resnet_cifar,dev,13144794,150,sgd,cosine,0.2,0.0005,relu,0.3,142,0.9616,0.03839999999999999,0.3983553863525391,raw,0.9606,0.39577830023765564,0.9334444444444444,0.46074630793995325,23.64199201431048,1903.5329427850556,5.564451217651367,3662.8812555989716,True,False,False,val,results/logs/champion_w6_stageB_history.csv,results/checkpoints/champion_w6_stageB_best_val.pt,results/checkpoints/champion_w6_stageB_last_ema.pt,splits/cifar10_train45000_val5000_seed42.json
