run_name,model,train_split,params,epochs,optimizer,scheduler,lr,weight_decay,activation,dropout,best_val_epoch,best_val_acc,best_val_error,best_val_loss,selected_weights,final_val_acc,final_val_loss,final_train_acc,final_train_loss,mean_epoch_time,mean_images_per_second,gpu_peak_memory_gb,train_time_seconds,uses_validation_for_selection,uses_test_during_training,official_test_evaluated,checkpoint_selection_split,history_csv,best_checkpoint,last_checkpoint,split_file
champion_w4_stageA,preact_resnet_cifar,dev,5849050,50,sgd,cosine,0.2,0.0005,relu,0.3,50,0.9388,0.06120000000000003,0.4562252749443054,raw,0.9388,0.4562252749443054,0.8730666666666667,0.6091060509787666,23.421292990780202,1921.3850560039978,2.344578742980957,1184.569406768016,True,False,False,val,results/logs/champion_w4_stageA_history.csv,results/checkpoints/champion_w4_stageA_best_val.pt,results/checkpoints/champion_w4_stageA_last_ema.pt,splits/cifar10_train45000_val5000_seed42.json
